local_path,action_class,start,end,filename,split
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c17ed70-db6057e0.mov,steady_speed,34.0,40.0,2c17ed70-db6057e0,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c1c4f1d-066df39c.mov,steady_speed,0.0,20.0,2c1c4f1d-066df39c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c1c4f1d-066df39c.mov,decelerate,20.0,25.0,2c1c4f1d-066df39c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c1c4f1d-066df39c.mov,stop,25.0,40.0,2c1c4f1d-066df39c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c22175e-09e5b22a.mov,stop,0.0,1.0,2c22175e-09e5b22a,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c22175e-09e5b22a.mov,stop,20.0,26.0,2c22175e-09e5b22a,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c22175e-09e5b22a.mov,accelerate,27.0,35.0,2c22175e-09e5b22a,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c22175e-09e5b22a.mov,decelerate,36.0,40.0,2c22175e-09e5b22a,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c2e7faa-2df9c91c.mov,steady_speed,0.0,6.0,2c2e7faa-2df9c91c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c2e7faa-2df9c91c.mov,stop,7.0,20.0,2c2e7faa-2df9c91c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c3a6e7a-27e8e980.mov,stop,0.0,20.0,2c3a6e7a-27e8e980,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c4dd3b4-362489e6.mov,steady_speed,0.0,4.0,2c4dd3b4-362489e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c4dd3b4-362489e6.mov,steady_speed,11.0,16.0,2c4dd3b4-362489e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c4dd3b4-362489e6.mov,stop,17.0,24.0,2c4dd3b4-362489e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c4dd3b4-362489e6.mov,steady_speed,25.0,40.0,2c4dd3b4-362489e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c530ea7-dac68526.mov,stop,0.0,6.0,2c530ea7-dac68526,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c530ea7-dac68526.mov,steady_speed,6.0,20.0,2c530ea7-dac68526,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c5b1001-cfb01bf9.mov,steady_speed,5.0,10.0,2c5b1001-cfb01bf9,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c5b1001-cfb01bf9.mov,stop,21.0,22.0,2c5b1001-cfb01bf9,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c66430a-0f86c147.mov,steady_speed,0.0,18.0,2c66430a-0f86c147,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_17/bdd100k/videos/train/2c66430a-0f86c147.mov,decelerate,23.0,31.0,2c66430a-0f86c147,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e6a6965-0833ba9c.mov,decelerate,30.0,33.0,1e6a6965-0833ba9c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e6a6965-0833ba9c.mov,stop,33.0,40.0,1e6a6965-0833ba9c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e6a6965-d2b83e0f.mov,decelerate,24.0,26.0,1e6a6965-d2b83e0f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e6a6965-d2b83e0f.mov,stop,27.0,40.0,1e6a6965-d2b83e0f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7af489-5b17e3f3.mov,accelerate,0.0,7.0,1e7af489-5b17e3f3,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7af489-5b17e3f3.mov,stop,32.0,33.0,1e7af489-5b17e3f3,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7af489-5b17e3f3.mov,steady_speed,34.0,40.0,1e7af489-5b17e3f3,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,steady_speed,0.0,3.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,decelerate,4.0,11.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,accelerate,12.0,18.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,steady_speed,19.0,20.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,decelerate,21.0,22.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,steady_speed,23.0,32.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7b5f2c-078b034f.mov,decelerate,37.0,40.0,1e7b5f2c-078b034f,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7f04ef-5f8de9e6.mov,turn_right,0.0,6.0,1e7f04ef-5f8de9e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7f04ef-5f8de9e6.mov,stop,18.0,25.0,1e7f04ef-5f8de9e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e7f04ef-5f8de9e6.mov,accelerate,32.0,40.0,1e7f04ef-5f8de9e6,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e82c7e7-62207349.mov,steady_speed,0.0,9.0,1e82c7e7-62207349,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e82c7e7-62207349.mov,steady_speed,11.0,21.0,1e82c7e7-62207349,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e82c7e7-62207349.mov,decelerate,21.0,26.0,1e82c7e7-62207349,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1e82c7e7-62207349.mov,steady_speed,26.0,40.0,1e82c7e7-62207349,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ecebfa3-e71e23a5.mov,stop,0.0,11.0,1ecebfa3-e71e23a5,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ecebfa3-e71e23a5.mov,accelerate,12.0,19.0,1ecebfa3-e71e23a5,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ecebfa3-e71e23a5.mov,steady_speed,20.0,32.0,1ecebfa3-e71e23a5,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ecebfa3-e71e23a5.mov,decelerate,33.0,40.0,1ecebfa3-e71e23a5,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-1d23d84c.mov,steady_speed,13.0,21.0,1ed41cf2-1d23d84c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-1d23d84c.mov,decelerate,21.0,25.0,1ed41cf2-1d23d84c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-1d23d84c.mov,stop,25.0,40.0,1ed41cf2-1d23d84c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-efe2279c.mov,steady_speed,0.0,20.0,1ed41cf2-efe2279c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-efe2279c.mov,decelerate,20.0,22.0,1ed41cf2-efe2279c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1ed41cf2-efe2279c.mov,stop,22.0,40.0,1ed41cf2-efe2279c,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_11/bdd100k/videos/train/1eef3e68-ff3e7860.mov,accelerate,13.0,40.0,1eef3e68-ff3e7860,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f0176e4-3225a196.mov,steady_speed,0.0,18.0,1f0176e4-3225a196,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f0176e4-3225a196.mov,decelerate,19.0,40.0,1f0176e4-3225a196,val
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f0fff77-a50aae97.mov,steady_speed,0.0,19.0,1f0fff77-a50aae97,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f0fff77-a50aae97.mov,decelerate,19.0,22.0,1f0fff77-a50aae97,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f0fff77-a50aae97.mov,stop,22.0,40.0,1f0fff77-a50aae97,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f13b7b2-e98c7699.mov,decelerate,20.0,25.0,1f13b7b2-e98c7699,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f13b7b2-e98c7699.mov,accelerate,26.0,40.0,1f13b7b2-e98c7699,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,steady_speed,0.0,7.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,decelerate,7.0,9.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,turn_left,10.0,16.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,steady_speed,17.0,32.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,stop,33.0,36.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f1550e9-e0666702.mov,stop,37.0,40.0,1f1550e9-e0666702,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f225b07-91132e43.mov,turn_right,9.0,14.0,1f225b07-91132e43,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f225b07-91132e43.mov,turn_right,19.0,22.0,1f225b07-91132e43,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f225b07-91132e43.mov,stop,22.0,24.0,1f225b07-91132e43,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f225b07-91132e43.mov,turn_right,24.0,28.0,1f225b07-91132e43,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f44d8f2-eb861560.mov,accelerate,6.0,9.0,1f44d8f2-eb861560,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f44d8f2-eb861560.mov,decelerate,22.0,27.0,1f44d8f2-eb861560,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f44d8f2-eb861560.mov,stop,28.0,40.0,1f44d8f2-eb861560,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-10c21b1a.mov,decelerate,0.0,15.0,1f621be0-10c21b1a,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-10c21b1a.mov,accelerate,15.0,22.0,1f621be0-10c21b1a,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-10c21b1a.mov,decelerate,22.0,30.0,1f621be0-10c21b1a,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-10c21b1a.mov,decelerate,30.0,40.0,1f621be0-10c21b1a,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,steady_speed,0.0,5.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,stop,10.0,11.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,stop,12.0,13.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,steady_speed,14.0,26.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,steady_speed,29.0,30.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f621be0-5b90451f.mov,steady_speed,35.0,40.0,1f621be0-5b90451f,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f693cf9-b3c730a4.mov,turn_left,4.0,11.0,1f693cf9-b3c730a4,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f693cf9-b3c730a4.mov,accelerate,11.0,20.0,1f693cf9-b3c730a4,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f693cf9-b3c730a4.mov,decelerate,20.0,22.0,1f693cf9-b3c730a4,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f693cf9-b3c730a4.mov,turn_right,26.0,31.0,1f693cf9-b3c730a4,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7348d3-2f73f0e5.mov,accelerate,0.0,10.0,1f7348d3-2f73f0e5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7348d3-2f73f0e5.mov,steady_speed,11.0,17.0,1f7348d3-2f73f0e5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7348d3-2f73f0e5.mov,decelerate,18.0,23.0,1f7348d3-2f73f0e5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7348d3-2f73f0e5.mov,stop,34.0,40.0,1f7348d3-2f73f0e5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-07f0c56b.mov,steady_speed,0.0,19.0,1f7ba5ab-07f0c56b,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-07f0c56b.mov,decelerate,20.0,23.0,1f7ba5ab-07f0c56b,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-07f0c56b.mov,stop,24.0,40.0,1f7ba5ab-07f0c56b,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-0dc7d358.mov,steady_speed,0.0,3.0,1f7ba5ab-0dc7d358,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-0dc7d358.mov,stop,3.0,11.0,1f7ba5ab-0dc7d358,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-0dc7d358.mov,stop,11.0,40.0,1f7ba5ab-0dc7d358,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-1709d210.mov,steady_speed,0.0,20.0,1f7ba5ab-1709d210,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-1709d210.mov,decelerate,21.0,31.0,1f7ba5ab-1709d210,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1f7ba5ab-1709d210.mov,stop,32.0,40.0,1f7ba5ab-1709d210,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1fe39b85-c32ca4d2.mov,steady_speed,0.0,12.0,1fe39b85-c32ca4d2,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1fe39b85-c32ca4d2.mov,steady_speed,12.0,28.0,1fe39b85-c32ca4d2,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1fe39b85-c32ca4d2.mov,steady_speed,32.0,38.0,1fe39b85-c32ca4d2,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/1fe39b85-c32ca4d2.mov,decelerate,38.0,40.0,1fe39b85-c32ca4d2,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20652cf8-bd6d23f4.mov,stop,7.0,40.0,20652cf8-bd6d23f4,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,steady_speed,0.0,5.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,decelerate,6.0,7.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,steady_speed,8.0,19.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,decelerate,20.0,21.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,steady_speed,22.0,29.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,decelerate,30.0,31.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20b3b81c-0ae81a55.mov,steady_speed,32.0,40.0,20b3b81c-0ae81a55,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20d8c6ad-c54f42da.mov,steady_speed,0.0,5.0,20d8c6ad-c54f42da,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20d8c6ad-c54f42da.mov,steady_speed,13.0,23.0,20d8c6ad-c54f42da,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20d8c6ad-c54f42da.mov,decelerate,27.0,30.0,20d8c6ad-c54f42da,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20d8c6ad-c54f42da.mov,stop,31.0,37.0,20d8c6ad-c54f42da,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/20d8c6ad-c54f42da.mov,steady_speed,38.0,40.0,20d8c6ad-c54f42da,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/211f49a8-0e608d62.mov,stop,0.0,7.0,211f49a8-0e608d62,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/211f49a8-0e608d62.mov,steady_speed,8.0,20.0,211f49a8-0e608d62,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/211f49a8-0e608d62.mov,stop,21.0,25.0,211f49a8-0e608d62,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/211f49a8-0e608d62.mov,steady_speed,30.0,35.0,211f49a8-0e608d62,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_12/bdd100k/videos/train/211f49a8-0e608d62.mov,steady_speed,36.0,40.0,211f49a8-0e608d62,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/216a58a9-557048a5.mov,stop,15.0,21.0,216a58a9-557048a5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/216a58a9-557048a5.mov,stop,21.0,24.0,216a58a9-557048a5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/216a58a9-557048a5.mov,accelerate,24.0,40.0,216a58a9-557048a5,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,accelerate,0.0,7.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,steady_speed,7.0,16.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,decelerate,16.0,18.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,decelerate,18.0,20.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,accelerate,20.0,25.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,decelerate,25.0,33.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2173474d-ca86b6fc.mov,steady_speed,35.0,40.0,2173474d-ca86b6fc,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/21738eae-d4916a78.mov,steady_speed,0.0,14.0,21738eae-d4916a78,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/21738eae-d4916a78.mov,steady_speed,20.0,21.0,21738eae-d4916a78,test
/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/21738eae-d4916a78.mov,decelerate,22.0,23.0,21738eae-d4916a78,test
