Input.Video,action_text,action_class,start,end,filename,local_path
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2286c2d2-b93beb39.mov,The car goes slightly right,-1,37.0,40.0,2286c2d2-b93beb39.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2286c2d2-b93beb39.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2287d565-7ef2ea36.mov,The car is stopped,stop,0.0,10.0,2287d565-7ef2ea36.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2287d565-7ef2ea36.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2287d565-7ef2ea36.mov,The car starts moving and turns right,turn_right,11.0,19.0,2287d565-7ef2ea36.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2287d565-7ef2ea36.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2287d565-7ef2ea36.mov,The car comes to complete halt and backs up,stop,20.0,29.0,2287d565-7ef2ea36.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2287d565-7ef2ea36.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2287d565-7ef2ea36.mov,The car makes a sharp right,-1,30.0,40.0,2287d565-7ef2ea36.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2287d565-7ef2ea36.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228e34eb-3fede0d6.mov,The car is driving fast in the left lane,-1,0.0,17.0,228e34eb-3fede0d6.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228e34eb-3fede0d6.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228e34eb-3fede0d6.mov,The car slows a bit,decelerate,18.0,22.0,228e34eb-3fede0d6.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228e34eb-3fede0d6.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228e34eb-3fede0d6.mov,The car accelerates past the car on the right,accelerate,23.0,36.0,228e34eb-3fede0d6.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228e34eb-3fede0d6.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228e34eb-3fede0d6.mov,The car starts to drift slightly to the right,-1,37.0,40.0,228e34eb-3fede0d6.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228e34eb-3fede0d6.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228f01b9-d2d937f5.mov,The car moves at a moderate pace in the left lane,switch_lane,0.0,19.0,228f01b9-d2d937f5.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228f01b9-d2d937f5.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/228f01b9-d2d937f5.mov,The car comes to a stop,stop,20.0,40.0,228f01b9-d2d937f5.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/228f01b9-d2d937f5.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22929ef5-ed608d72.mov,The car is stopped,stop,0.0,5.0,22929ef5-ed608d72.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22929ef5-ed608d72.mov,The car inches forward and makes a left turn,turn_left,6.0,22.0,22929ef5-ed608d72.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22929ef5-ed608d72.mov,The car slows to a crawl,decelerate,23.0,40.0,22929ef5-ed608d72.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-1c38096b.mov,The car is motionless,-1,0.0,40.0,2295f926-1c38096b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-1c38096b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-672f33ca.mov,The car is waiting,stop,0.0,18.0,2295f926-672f33ca.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-672f33ca.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-672f33ca.mov,The car pulls away from the curb and drives forward,steady_speed,18.0,32.0,2295f926-672f33ca.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-672f33ca.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-672f33ca.mov,The car slows at the intersection and turns left,decelerate,32.0,40.0,2295f926-672f33ca.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-672f33ca.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-6f3cc5db.mov,A car moves slowly to pull over on the right,stop,0.0,9.0,2295f926-6f3cc5db.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-6f3cc5db.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-6f3cc5db.mov,The car backs up and makes some minor adjustments,reverse,10.0,25.0,2295f926-6f3cc5db.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-6f3cc5db.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-6f3cc5db.mov,The car remains stopped,stop,26.0,40.0,2295f926-6f3cc5db.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-6f3cc5db.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2295f926-9baf487e.mov,The car is at a full stop,stop,0.0,40.0,2295f926-9baf487e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2295f926-9baf487e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-5eeaa897.mov,The car is driving in the middle lane,-1,0.0,40.0,2296dd97-5eeaa897.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-5eeaa897.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-9e2c7b9f.mov,The car is stopped,stop,0.0,9.0,2296dd97-9e2c7b9f.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-9e2c7b9f.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-9e2c7b9f.mov,The car accelerates forward,accelerate,10.0,27.0,2296dd97-9e2c7b9f.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-9e2c7b9f.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-9e2c7b9f.mov,The car drifts into the right lane,-1,28.0,33.0,2296dd97-9e2c7b9f.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-9e2c7b9f.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-9e2c7b9f.mov,The car corrects back to the left lane,-1,34.0,40.0,2296dd97-9e2c7b9f.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-9e2c7b9f.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-cda37aeb.mov,The car isn't moving,-1,0.0,30.0,2296dd97-cda37aeb.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-cda37aeb.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2296dd97-cda37aeb.mov,The car proceeds straight through the intersection,intersection,31.0,40.0,2296dd97-cda37aeb.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/2296dd97-cda37aeb.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a2ec58-4c152ef2.mov,The car is stopped,stop,0.0,40.0,22a2ec58-4c152ef2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22a2ec58-4c152ef2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a5625a-e1af86c8.mov,The car is travelling down the road going the same speed in the same lane in the city at night.,steady_speed,0.0,8.0,22a5625a-e1af86c8.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22a5625a-e1af86c8.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a5625a-e1af86c8.mov,The car slows and makes a right turn.,decelerate,8.0,15.0,22a5625a-e1af86c8.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22a5625a-e1af86c8.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a5625a-e1af86c8.mov,The car accelerates slowly before slowing down to a gradually stop.,decelerate,15.0,20.0,22a5625a-e1af86c8.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22a5625a-e1af86c8.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car travels down the city road,-1,0.0,2.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car is slowing down,decelerate,2.0,5.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car advances,-1,5.0,8.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car is turning left,turn_left,8.0,13.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car accelerates rapidly,accelerate,13.0,22.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car is slowing down slightly,decelerate,22.0,24.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The accelerates and moves left onto the highway,accelerate,24.0,32.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22a7fbe5-7ea98c52.mov,The car merges one lane to the left,switch_lane,32.0,40.0,22a7fbe5-7ea98c52.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22adcd16-cf6a47ab.mov,The car is not moving,steady_speed,0.0,2.0,22adcd16-cf6a47ab.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22adcd16-cf6a47ab.mov,The car accelerates,accelerate,3.0,10.0,22adcd16-cf6a47ab.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22adcd16-cf6a47ab.mov,The car proceeds down the street,-1,11.0,18.0,22adcd16-cf6a47ab.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22adcd16-cf6a47ab.mov,The car brakes and comes to stop,stop,19.0,25.0,22adcd16-cf6a47ab.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22adcd16-cf6a47ab.mov,The car is stopped at an intersection,stop,26.0,40.0,22adcd16-cf6a47ab.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22afe949-954a315b.mov,The car is traveling at a high speed in the right lane,-1,0.0,18.0,22afe949-954a315b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22afe949-954a315b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22afe949-954a315b.mov,The is slowing down quickly and moving to the right,decelerate,19.0,21.0,22afe949-954a315b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22afe949-954a315b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22afe949-954a315b.mov,The car is coming to a stop,stop,22.0,24.0,22afe949-954a315b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22afe949-954a315b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22afe949-954a315b.mov,The car is sitting still,stop,25.0,40.0,22afe949-954a315b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22afe949-954a315b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b30458-4682c6df.mov,The car comes to a stop,stop,0.0,32.0,22b30458-4682c6df.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b30458-4682c6df.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b30458-4682c6df.mov,The car accelerates towards the intersection,accelerate,33.0,40.0,22b30458-4682c6df.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b30458-4682c6df.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-0e50b841.mov,The car drives slowly down the road,decelerate,0.0,11.0,22b4f5e6-0e50b841.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-0e50b841.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-0e50b841.mov,The car slows even more,decelerate,12.0,18.0,22b4f5e6-0e50b841.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-0e50b841.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-0e50b841.mov,The car comes to a complete stop in the middle of the road,stop,19.0,33.0,22b4f5e6-0e50b841.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-0e50b841.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-0e50b841.mov,The car starts slowly rolling again,-1,34.0,40.0,22b4f5e6-0e50b841.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-0e50b841.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-3035cfb2.mov,The car turns left,turn_left,0.0,5.0,22b4f5e6-3035cfb2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-3035cfb2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-3035cfb2.mov,The car moves down the street,-1,5.0,23.0,22b4f5e6-3035cfb2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-3035cfb2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-3035cfb2.mov,The car backs up,reverse,23.0,29.0,22b4f5e6-3035cfb2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-3035cfb2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-3035cfb2.mov,The car makes a right turn,turn_right,29.0,35.0,22b4f5e6-3035cfb2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-3035cfb2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-3035cfb2.mov,The car accelerates slightly,accelerate,35.0,40.0,22b4f5e6-3035cfb2.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-3035cfb2.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is traveling down a dark road,-1,0.0,4.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is moving left,-1,5.0,8.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is merging right,switch_lane,9.0,10.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is accelerating quickly down the street,accelerate,11.0,29.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is moving slightly to the left,switch_lane,30.0,32.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-5c83d311.mov,The car is continuing down the road,-1,33.0,40.0,22b4f5e6-5c83d311.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-8ad80525.mov,The car is driving,-1,0.0,4.0,22b4f5e6-8ad80525.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-8ad80525.mov,The car brakes rapidly,stop,5.0,8.0,22b4f5e6-8ad80525.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-8ad80525.mov,The car accelerates forward toward the intersection,accelerate,9.0,13.0,22b4f5e6-8ad80525.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-8ad80525.mov,The car makes a left turn at the intersection,turn_left,13.0,20.0,22b4f5e6-8ad80525.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-a1859104.mov,The car is steering to the left,-1,0.0,5.0,22b4f5e6-a1859104.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-a1859104.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-a1859104.mov,The car is backing up to the left,reverse,5.0,13.0,22b4f5e6-a1859104.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-a1859104.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-a1859104.mov,The car is driving forward and to the right,steady_speed,13.0,18.0,22b4f5e6-a1859104.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-a1859104.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b4f5e6-a1859104.mov,The vehicle is moving in forward direction,steady_speed,18.0,20.0,22b4f5e6-a1859104.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b4f5e6-a1859104.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b8d382-b29bfd3e.mov,The car is at a complete stop,stop,0.0,3.0,22b8d382-b29bfd3e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b8d382-b29bfd3e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b8d382-b29bfd3e.mov,The car is slowly moving to the left with the flow of traffic,-1,3.0,20.0,22b8d382-b29bfd3e.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22b8d382-b29bfd3e.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22b8d382-dfe872ac.mov,The car is stopped,stop,0.0,20.0,22b8d382-dfe872ac.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22bd8c6f-bd2aee6d.mov,The car is not moving,steady_speed,0.0,19.0,22bd8c6f-bd2aee6d.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22bd8c6f-bd2aee6d.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22be35e8-2768d2f9.mov,The car drives,-1,0.0,19.0,22be35e8-2768d2f9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22be35e8-2768d2f9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22be35e8-2768d2f9.mov,The car comes to a stop,stop,20.0,23.0,22be35e8-2768d2f9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22be35e8-2768d2f9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22be35e8-2768d2f9.mov,The car proceeds straight again,-1,24.0,40.0,22be35e8-2768d2f9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22be35e8-2768d2f9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c1f34f-56498126.mov,The car is traveling freely down the street,-1,0.0,19.0,22c1f34f-56498126.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c1f34f-56498126.mov,The car slows down a little,decelerate,19.0,40.0,22c1f34f-56498126.mov,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-d9899da9.mov,The car moves over one lane to the right,switch_lane,0.0,15.0,22c302a8-d9899da9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-d9899da9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-d9899da9.mov,The car moves back to the left lane,switch_lane,16.0,19.0,22c302a8-d9899da9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-d9899da9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-d9899da9.mov,The car slows nearly to a halt,decelerate,20.0,24.0,22c302a8-d9899da9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-d9899da9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-d9899da9.mov,The car accelerates onward,accelerate,25.0,37.0,22c302a8-d9899da9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-d9899da9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-d9899da9.mov,The car slows down to stop,decelerate,38.0,40.0,22c302a8-d9899da9.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-d9899da9.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-e0eff66d.mov,The car is stopped with windshield wipers running,stop,0.0,17.0,22c302a8-e0eff66d.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-e0eff66d.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-e0eff66d.mov,The car makes a U turn,u_turn,17.0,28.0,22c302a8-e0eff66d.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-e0eff66d.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-e0eff66d.mov,The car accelerates down the street,accelerate,28.0,38.0,22c302a8-e0eff66d.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-e0eff66d.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c302a8-e0eff66d.mov,The car rolls through a stop sign,stop,38.0,40.0,22c302a8-e0eff66d.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c302a8-e0eff66d.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c57dc6-e41dc5a8.mov,The car is coming to a stop,stop,0.0,2.0,22c57dc6-e41dc5a8.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c57dc6-e41dc5a8.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22c57dc6-e41dc5a8.mov,The car is stopped,stop,2.0,20.0,22c57dc6-e41dc5a8.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22c57dc6-e41dc5a8.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22cad014-bf70f293.mov,The car is driving slowly in the right lane,-1,0.0,8.0,22cad014-bf70f293.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22cad014-bf70f293.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22cad014-bf70f293.mov,The car switches to the left lane,switch_lane,9.0,17.0,22cad014-bf70f293.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22cad014-bf70f293.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22cad014-bf70f293.mov,The car rolls to a stop,stop,18.0,39.0,22cad014-bf70f293.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22cad014-bf70f293.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22d14e85-86b3de7b.mov,The car is stopped on the right side of the road,stop,0.0,16.0,22d14e85-86b3de7b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22d14e85-86b3de7b.mov
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/22d14e85-86b3de7b.mov,The car pulls out to the left and move slowly moves forward,steady_speed,16.0,21.0,22d14e85-86b3de7b.mov,/data/nxtaimraid02/datasets/BDD100K/videos/unzipped_files/train/bdd100k_videos_train_13/bdd100k/videos/train/22d14e85-86b3de7b.mov
